



S =  [  0.782030-400.j   4.012712-400.j  -6.450680-400.j  -6.450860-400.j  -5.593560-400.j  -4.303490-400.j  10.769700-400.j  -3.494220-400.j  -1.863830-400.j  59.427300-400.j  -0.394980-400.j  -3.818180-400.j  -0.169910-400.j  -3.159090-400.j  14.522730-400.j]
    43  | 4.686e+01  | 3.956e+03  |     0.80000  |     0.29422  | +0.000000  | [351.534 351.522 349.386 -41.545 360.787 276.400 348.389 327.784 314.039 328.717 293.356 377.134 232.446 350.435 359.925 -98.391 -98.416 -110.017   9.604 -102.252 -118.270 -96.993 -128.416 -127.135 -126.421 -121.047 -109.645 -104.096 -106.848 -148.506]  | 
    44  | 4.467e+01  | 3.614e+03  |     0.80000  |     0.29225  | +0.000000  | [350.862 350.850 348.610 -41.547 360.094 275.488 347.725 326.824 313.077 327.777 292.431 376.398 231.633 349.687 358.793 -99.971 -99.996 -111.773   9.760 -103.899 -120.089 -98.550 -130.426 -129.119 -128.398 -122.926 -111.417 -105.658 -108.557 -150.846]  | 
    45  | 4.254e+01  | 3.296e+03  |     0.80000  |     0.29029  | +0.015622  | [350.196 350.183 347.841 -41.549 359.407 274.583 347.065 325.871 312.122 326.844 291.514 375.668 230.826 348.946 357.670 -101.508 -101.533 -113.481   9.914 -105.501 -121.857 -100.065 -132.380 -131.047 -130.320 -124.752 -113.142 -107.175 -110.219 -153.121]  | 
    46  | 4.048e+01  | 3.001e+03  |     0.80000  |     0.28834  | +0.000000  | [349.535 349.522 347.079 -41.551 358.726 273.687 346.412 324.928 311.177 325.920 290.605 374.944 230.028 348.211 356.558 -103.002 -103.027 -115.141  10.065 -107.059 -123.575 -101.539 -134.279 -132.921 -132.188 -126.526 -114.819 -108.648 -111.836 -155.331]  | 
    47  | 3.849e+01  | 2.727e+03  |     0.80000  |     0.28639  | +0.000000  | [348.881 348.868 346.324 -41.553 358.051 272.800 345.764 323.994 310.241 325.006 289.706 374.228 229.238 347.484 355.457 -104.455 -104.480 -116.755  10.213 -108.573 -125.243 -102.971 -136.124 -134.742 -134.003 -128.249 -116.449 -110.079 -113.407 -157.478]  | 
    48  | 3.656e+01  | 2.473e+03  |     0.80000  |     0.28445  | +0.000000  | [348.234 348.221 345.578 -41.555 357.384 271.924 345.125 323.070 309.316 324.102 288.817 373.519 228.457 346.765 354.369 -105.867 -105.892 -118.323  10.358 -110.045 -126.862 -104.363 -137.916 -136.509 -135.765 -129.922 -118.034 -111.467 -114.933 -159.563]  | 
    49  | 3.469e+01  | 2.239e+03  |     0.80000  |     0.28253  | +0.015625  | [347.595 347.582 344.841 -41.557 356.725 271.059 344.493 322.159 308.403 323.210 287.940 372.819 227.687 346.054 353.294 -107.238 -107.263 -119.846  10.500 -111.474 -128.433 -105.714 -139.654 -138.224 -137.476 -131.545 -119.573 -112.814 -116.416 -161.586]  | 
    50  | 3.288e+01  | 2.022e+03  |     0.80000  |     0.28063  | +0.000000  | [346.965 346.951 344.114 -41.559 356.075 270.206 343.869 321.259 307.502 322.329 287.075 372.128 226.928 345.353 352.234 -108.569 -108.594 -121.323  10.640 -112.862 -129.956 -107.026 -141.341 -139.888 -139.135 -133.120 -121.067 -114.120 -117.854 -163.549]  | 
    51  | 3.114e+01  | 1.823e+03  |     0.80000  |     0.27875  | +0.000000  | [346.343 346.330 343.397 -41.561 355.434 269.366 343.254 320.373 306.615 321.462 286.223 371.447 226.180 344.662 351.190 -109.860 -109.885 -122.757  10.776 -114.208 -131.433 -108.299 -142.976 -141.501 -140.744 -134.646 -122.517 -115.385 -119.250 -165.451]  | 
    52  | 2.945e+01  | 1.639e+03  |     0.80000  |     0.27689  | +0.000000  | [345.731 345.718 342.691 -41.563 354.803 268.539 342.649 319.501 305.742 320.608 285.384 370.776 225.444 343.982 350.162 -111.113 -111.138 -124.146  10.909 -115.514 -132.863 -109.534 -144.561 -143.064 -142.303 -136.125 -123.923 -116.610 -120.603 -167.295]  | 
